"contrast","estimate","SE","df","t.ratio","p.value","contrast_pretty"
"PR X2 Order1 F - PR X3 Order1 F",-0.2,0.964092155455342,19,-0.207449048172724,1,"NANA OrderNA SexNA - NANA OrderNA SexNA"
"PR X2 Order1 F - NR X4 Order1 F",-3.6,1.98113913713847,19,-1.81713638003225,1,"NANA OrderNA SexNA - NANA OrderNA SexNA"
"PR X2 Order1 F - PR X4 Order1 F",-1.4,1.48690187738884,19,-0.941555069160683,1,"NANA OrderNA SexNA - NANA OrderNA SexNA"
"PR X2 Order1 F - NR X5 Order1 F",-4.2,2.35930409008116,19,-1.7801859529924,1,"NANA OrderNA SexNA - NANA OrderNA SexNA"
"PR X2 Order1 F - PR X5 Order1 F",-0.999999999999997,1.42040271037798,19,-0.704025691230825,1,"NANA OrderNA SexNA - NANA OrderNA SexNA"
"PR X2 Order1 F - NR X6 Order1 F",-5,2.13286727365243,19,-2.34426214034301,1,"NANA OrderNA SexNA - NANA OrderNA SexNA"
"PR X2 Order1 F - PR X6 Order1 F",0.2,1.54511113550211,19,0.129440527224604,1,"NANA OrderNA SexNA - NANA OrderNA SexNA"
"PR X2 Order1 F - NR X0 Order2 F",0.16666666666667,2.73235968966097,19,0.0609973376848307,1,"NANA OrderNA SexNA - NANA OrderNA SexNA"
"PR X2 Order1 F - PR X0 Order2 F",4.33333333333333,1.72613213971083,19,2.51042966737139,1,"NANA OrderNA SexNA - NANA OrderNA SexNA"
"PR X2 Order1 F - NR X1 Order2 F",-2,2.64796070711647,19,-0.755298216708784,1,"NANA OrderNA SexNA - NANA OrderNA SexNA"
"PR X2 Order1 F - PR X1 Order2 F",4.83333333333333,1.84786901133195,19,2.61562551441319,1,"NANA OrderNA SexNA - NANA OrderNA SexNA"
"PR X2 Order1 F - NR X2 Order2 F",0.166666666666671,2.36043161877242,19,0.0706085553765581,1,"NANA OrderNA SexNA - NANA OrderNA SexNA"
"PR X2 Order1 F - PR X2 Order2 F",3.5,1.90980847758424,19,1.83264449869195,1,"NANA OrderNA SexNA - NANA OrderNA SexNA"
"PR X2 Order1 F - NR X3 Order2 F",4.2769024451532e-15,2.54204411922641,19,1.68246585997679e-15,1,"NANA OrderNA SexNA - NANA OrderNA SexNA"
"PR X2 Order1 F - PR X3 Order2 F",4.83333333333333,1.99363020731247,19,2.42438809143494,1,"NANA OrderNA SexNA - NANA OrderNA SexNA"
"PR X2 Order1 F - NR X4 Order2 F",-0.666666666666667,2.59159685696017,19,-0.257241655806234,1,"NANA OrderNA SexNA - NANA OrderNA SexNA"
"PR X2 Order1 F - PR X4 Order2 F",3.5,2.14973138536882,19,1.62811038803321,1,"NANA OrderNA SexNA - NANA OrderNA SexNA"
"PR X2 Order1 F - NR X5 Order2 F",-1.83333333333333,2.75712792339509,19,-0.664943152538164,1,"NANA OrderNA SexNA - NANA OrderNA SexNA"
"PR X2 Order1 F - PR X5 Order2 F",2.33333333333334,2.19142400764584,19,1.06475667200522,1,"NANA OrderNA SexNA - NANA OrderNA SexNA"
"PR X2 Order1 F - NR X6 Order2 F",-4.33333333333333,2.77988808727578,19,-1.55881574987427,1,"NANA OrderNA SexNA - NANA OrderNA SexNA"
"PR X2 Order1 F - PR X6 Order2 F",2.16666666666667,2.32190182182095,19,0.933143101187397,1,"NANA OrderNA SexNA - NANA OrderNA SexNA"
"PR X2 Order1 F - NR X0 Order1 M",-0.666666666666661,2.73235968966097,19,-0.243989350739316,1,"NANA OrderNA SexNA - NANA OrderNA SexNA"
