"contrast","estimate","SE","df","t.ratio","p.value","contrast_pretty"
"PR X0 Order2 - PR X6 Order2",-10,3.42240306113157,21,-2.92192352022197,0.468403266297041,"NANA OrderNA - NANA OrderNA"
"NR X1 Order2 - PR X1 Order2",7.5,7.43415055783743,21,1.00885769552961,0.999995809521935,"NANA OrderNA - NANA OrderNA"
"NR X1 Order2 - NR X2 Order2",2.16666666666667,1.87778973159785,21,1.1538388085779,0.999953047069711,"NANA OrderNA - NANA OrderNA"
"NR X1 Order2 - PR X2 Order2",8,7.18082262447789,21,1.1140784863185,0.999974451998419,"NANA OrderNA - NANA OrderNA"
"NR X1 Order2 - NR X3 Order2",4.83333333333333,2.28682257281966,21,2.11355852035946,0.906304668561613,"NANA OrderNA - NANA OrderNA"
"NR X1 Order2 - PR X3 Order2",7.25,7.26931794637457,21,0.997342536601497,0.999996627053846,"NANA OrderNA - NANA OrderNA"
"NR X1 Order2 - NR X4 Order2",3.83333333333333,2.39485479420559,21,1.60065376097464,0.994151214514741,"NANA OrderNA - NANA OrderNA"
"NR X1 Order2 - PR X4 Order2",7.83333333333334,3.83085433362389,21,2.04480062438793,0.928104298424302,"NANA OrderNA - NANA OrderNA"
"NR X1 Order2 - NR X5 Order2",-1.16666666666667,3.08047037630583,21,-0.378730039295415,1,"NANA OrderNA - NANA OrderNA"
"NR X1 Order2 - PR X5 Order2",6.5,4.5728431703804,21,1.42143514610393,0.998774816762252,"NANA OrderNA - NANA OrderNA"
"NR X1 Order2 - NR X6 Order2",5.58333333333333,3.02228873483809,21,1.84738581359681,0.971417498508322,"NANA OrderNA - NANA OrderNA"
"NR X1 Order2 - PR X6 Order2",3.16666666666667,4.01612610350682,21,0.788487857465825,0.999999971127064,"NANA OrderNA - NANA OrderNA"
"PR X1 Order2 - NR X2 Order2",-5.33333333333333,6.59494245564478,21,-0.808700510914754,0.999999950471451,"NANA OrderNA - NANA OrderNA"
"PR X1 Order2 - PR X2 Order2",0.500000000000001,0.590020421785655,21,0.847428294916958,0.999999867856381,"NANA OrderNA - NANA OrderNA"
"PR X1 Order2 - NR X3 Order2",-2.66666666666667,5.98896692825439,21,-0.445263214609856,1,"NANA OrderNA - NANA OrderNA"
"PR X1 Order2 - PR X3 Order2",-0.250000000000001,1.60634901028922,21,-0.155632430062623,1,"NANA OrderNA - NANA OrderNA"
