mouse_id,sex,order,hour,PR,NR
FEDXB07,F,1.0,7,0.14285714285714285,0.14285714285714285
FEDXB07,F,1.0,8,0.8571428571428571,0.0
FEDXB07,F,1.0,9,0.5714285714285714,1.0
FEDXB07,F,1.0,10,0.7142857142857143,0.8571428571428571
FEDXB07,F,1.0,11,1.0,0.5714285714285714
FEDXB07,F,1.0,12,2.0,1.1428571428571428
FEDXB07,F,1.0,13,4.142857142857143,3.2857142857142856
FEDXB07,F,1.0,14,4.142857142857143,2.2857142857142856
FEDXB07,F,1.0,15,4.285714285714286,2.7142857142857144
FEDXB07,F,1.0,16,4.0,2.857142857142857
FEDXB07,F,1.0,17,3.4285714285714284,1.1428571428571428
FEDXB07,F,1.0,18,4.571428571428571,1.1428571428571428
FEDXB07,F,1.0,19,3.142857142857143,2.2857142857142856
FEDXB07,F,1.0,20,3.0,1.2857142857142858
FEDXB07,F,1.0,21,3.2857142857142856,1.2857142857142858
FEDXB07,F,1.0,22,1.7142857142857142,1.4285714285714286
FEDXB07,F,1.0,23,4.142857142857143,2.142857142857143
FEDXB08,F,1.0,0,0.5714285714285714,1.4285714285714286
FEDXB08,F,1.0,1,0.7142857142857143,0.5714285714285714
FEDXB08,F,1.0,2,0.8571428571428571,0.7142857142857143
FEDXB08,F,1.0,3,1.2857142857142858,0.42857142857142855
FEDXB08,F,1.0,4,1.0,0.2857142857142857
FEDXB08,F,1.0,5,0.8571428571428571,1.0
FEDXB08,F,1.0,6,0.7142857142857143,0.14285714285714285
FEDXB08,F,1.0,7,0.8571428571428571,0.42857142857142855
FEDXB08,F,1.0,8,0.7142857142857143,0.2857142857142857
FEDXB08,F,1.0,9,0.42857142857142855,0.42857142857142855
FEDXB08,F,1.0,10,0.42857142857142855,0.42857142857142855
FEDXB08,F,1.0,11,1.4285714285714286,0.0
FEDXB08,F,1.0,12,1.2857142857142858,1.0
FEDXB08,F,1.0,13,2.4285714285714284,1.7142857142857142
FEDXB08,F,1.0,14,2.857142857142857,1.4285714285714286
FEDXB08,F,1.0,15,2.2857142857142856,1.7142857142857142
FEDXB08,F,1.0,16,2.0,1.5714285714285714
FEDXB08,F,1.0,17,1.1428571428571428,1.0
FEDXB08,F,1.0,18,2.0,0.7142857142857143
FEDXB08,F,1.0,19,1.0,0.5714285714285714
FEDXB08,F,1.0,20,0.5714285714285714,0.7142857142857143
FEDXB08,F,1.0,21,1.1428571428571428,0.2857142857142857
FEDXB08,F,1.0,22,1.2857142857142858,0.5714285714285714
FEDXB08,F,1.0,23,1.2857142857142858,1.1428571428571428
FEDXB10,F,1.0,0,4.571428571428571,2.4285714285714284
FEDXB10,F,1.0,1,1.5714285714285714,0.5714285714285714
FEDXB10,F,1.0,2,2.5714285714285716,1.7142857142857142
FEDXB10,F,1.0,3,2.5714285714285716,1.2857142857142858
FEDXB10,F,1.0,4,0.7142857142857143,1.5714285714285714
FEDXB10,F,1.0,5,1.1428571428571428,0.8571428571428571
FEDXB10,F,1.0,6,1.4285714285714286,0.8571428571428571
FEDXB10,F,1.0,7,0.7142857142857143,0.5714285714285714
FEDXB10,F,1.0,8,1.2857142857142858,1.2857142857142858
FEDXB10,F,1.0,9,1.5714285714285714,1.1428571428571428
FEDXB10,F,1.0,10,1.2857142857142858,1.7142857142857142
FEDXB10,F,1.0,11,1.0,1.7142857142857142
FEDXB10,F,1.0,12,2.2857142857142856,1.4285714285714286
FEDXB10,F,1.0,13,4.857142857142857,3.5714285714285716
FEDXB10,F,1.0,14,5.571428571428571,3.7142857142857144
FEDXB10,F,1.0,15,5.142857142857143,4.0
FEDXB10,F,1.0,16,5.285714285714286,4.0
FEDXB10,F,1.0,17,3.0,3.857142857142857
FEDXB10,F,1.0,18,2.142857142857143,2.142857142857143
FEDXB10,F,1.0,19,2.5714285714285716,1.0
FEDXB10,F,1.0,20,2.7142857142857144,2.857142857142857
FEDXB10,F,1.0,21,2.142857142857143,2.142857142857143
FEDXB10,F,1.0,22,1.8571428571428572,3.4285714285714284
FEDXB10,F,1.0,23,3.5714285714285716,2.7142857142857144
FEDXB11,F,1.0,0,1.1428571428571428,1.4285714285714286
FEDXB11,F,1.0,1,0.42857142857142855,0.7142857142857143
FEDXB11,F,1.0,2,1.8571428571428572,1.4285714285714286
FEDXB11,F,1.0,3,1.4285714285714286,1.4285714285714286
FEDXB11,F,1.0,4,0.5714285714285714,2.142857142857143
FEDXB11,F,1.0,5,0.5714285714285714,0.14285714285714285
FEDXB11,F,1.0,6,1.1428571428571428,1.1428571428571428
FEDXB11,F,1.0,7,0.0,0.42857142857142855
FEDXB11,F,1.0,8,0.8571428571428571,1.1428571428571428
FEDXB11,F,1.0,9,1.0,0.7142857142857143
FEDXB11,F,1.0,10,0.7142857142857143,0.7142857142857143
FEDXB11,F,1.0,11,1.8571428571428572,1.5714285714285714
FEDXB11,F,1.0,12,1.8571428571428572,2.142857142857143
FEDXB11,F,1.0,13,3.2857142857142856,3.4285714285714284
FEDXB11,F,1.0,14,2.857142857142857,4.285714285714286
FEDXB11,F,1.0,15,3.5714285714285716,3.7142857142857144
FEDXB11,F,1.0,16,2.857142857142857,2.2857142857142856
FEDXB11,F,1.0,17,2.7142857142857144,3.7142857142857144
FEDXB11,F,1.0,18,2.857142857142857,2.142857142857143
FEDXB11,F,1.0,19,2.2857142857142856,3.0
FEDXB11,F,1.0,20,1.7142857142857142,1.1428571428571428
FEDXB11,F,1.0,21,0.5714285714285714,1.0
FEDXB11,F,1.0,22,0.7142857142857143,2.142857142857143
FEDXB11,F,1.0,23,1.7142857142857142,1.5714285714285714
FEDXB12,F,1.0,0,1.1428571428571428,0.8571428571428571
FEDXB12,F,1.0,1,0.0,0.2857142857142857
FEDXB12,F,1.0,2,0.8571428571428571,1.5714285714285714
FEDXB12,F,1.0,3,1.1428571428571428,1.0
FEDXB12,F,1.0,4,0.8571428571428571,1.0
FEDXB12,F,1.0,5,0.5714285714285714,1.0
FEDXB12,F,1.0,6,0.42857142857142855,0.42857142857142855
FEDXB12,F,1.0,7,0.42857142857142855,0.14285714285714285
FEDXB12,F,1.0,8,0.0,0.5714285714285714
FEDXB12,F,1.0,9,1.1428571428571428,0.2857142857142857
FEDXB12,F,1.0,10,0.14285714285714285,0.2857142857142857
FEDXB12,F,1.0,11,1.0,1.1428571428571428
FEDXB12,F,1.0,12,1.4285714285714286,1.4285714285714286
FEDXB12,F,1.0,13,1.7142857142857142,0.14285714285714285
FEDXB12,F,1.0,14,1.8571428571428572,0.8571428571428571
FEDXB12,F,1.0,15,1.0,1.1428571428571428
FEDXB12,F,1.0,16,1.0,0.7142857142857143
FEDXB12,F,1.0,17,1.0,1.0
FEDXB12,F,1.0,18,0.7142857142857143,0.2857142857142857
FEDXB12,F,1.0,19,1.1428571428571428,0.0
FEDXB12,F,1.0,20,0.2857142857142857,0.42857142857142855
FEDXB12,F,1.0,21,0.8571428571428571,0.42857142857142855
FEDXB12,F,1.0,22,0.5714285714285714,0.5714285714285714
FEDXB12,F,1.0,23,0.2857142857142857,0.5714285714285714
