mouse_id,sex,order,day,hour,pr_hourly_pellet_intake,nr_hourly_pellet_intake
FEDXB02,F,2,0,11,0,4
FEDXB02,F,2,0,12,2,10
FEDXB02,F,2,0,13,34,24
FEDXB02,F,2,0,14,12,21
FEDXB02,F,2,0,15,17,15
FEDXB02,F,2,0,16,13,17
FEDXB02,F,2,0,17,38,15
FEDXB02,F,2,0,18,21,10
FEDXB02,F,2,0,19,4,0
FEDXB02,F,2,0,20,0,8
FEDXB02,F,2,0,21,2,7
FEDXB02,F,2,0,22,27,0
FEDXB02,F,2,0,23,8,10
FEDXB02,F,2,1,0,6,0
FEDXB02,F,2,1,1,0,14
FEDXB02,F,2,1,2,15,9
FEDXB02,F,2,1,3,6,13
FEDXB02,F,2,1,4,0,6
FEDXB02,F,2,1,5,9,0
FEDXB02,F,2,1,6,0,6
FEDXB02,F,2,1,7,0,0
FEDXB02,F,2,1,8,0,9
FEDXB02,F,2,1,9,13,4
FEDXB02,F,2,1,10,0,0
FEDXB02,F,2,1,11,11,5
FEDXB02,F,2,1,12,14,14
FEDXB02,F,2,1,13,15,24
FEDXB02,F,2,1,14,16,15
FEDXB02,F,2,1,15,25,19
FEDXB02,F,2,1,16,25,14
FEDXB02,F,2,1,17,19,12
FEDXB02,F,2,1,18,16,18
FEDXB02,F,2,1,19,0,0
FEDXB02,F,2,1,20,16,0
FEDXB02,F,2,1,21,18,7
FEDXB02,F,2,1,22,6,10
FEDXB02,F,2,1,23,2,0
FEDXB02,F,2,2,0,25,18
FEDXB02,F,2,2,1,0,5
FEDXB02,F,2,2,2,19,6
FEDXB02,F,2,2,3,0,1
FEDXB02,F,2,2,4,9,0
FEDXB02,F,2,2,5,0,3
FEDXB02,F,2,2,6,5,0
FEDXB02,F,2,2,7,0,0
FEDXB02,F,2,2,8,4,3
FEDXB02,F,2,2,9,0,3
FEDXB02,F,2,2,10,11,0
FEDXB02,F,2,2,11,6,5
FEDXB02,F,2,2,12,10,8
FEDXB02,F,2,2,13,23,24
FEDXB02,F,2,2,14,21,11
FEDXB02,F,2,2,15,23,14
FEDXB02,F,2,2,16,24,19
FEDXB02,F,2,2,17,20,6
FEDXB02,F,2,2,18,17,10
FEDXB02,F,2,2,19,0,0
FEDXB02,F,2,2,20,0,0
FEDXB02,F,2,2,21,15,9
FEDXB02,F,2,2,22,20,0
FEDXB02,F,2,2,23,20,8
FEDXB02,F,2,3,0,7,21
FEDXB02,F,2,3,1,0,0
FEDXB02,F,2,3,2,19,5
FEDXB02,F,2,3,3,9,2
FEDXB02,F,2,3,4,0,0
FEDXB02,F,2,3,5,0,5
FEDXB02,F,2,3,6,0,0
FEDXB02,F,2,3,7,0,0
FEDXB02,F,2,3,8,0,3
FEDXB02,F,2,3,9,0,3
FEDXB02,F,2,3,10,0,0
FEDXB02,F,2,3,11,0,3
FEDXB02,F,2,3,12,0,11
FEDXB02,F,2,3,13,0,11
FEDXB02,F,2,3,14,29,17
FEDXB02,F,2,3,15,16,12
FEDXB02,F,2,3,16,14,12
FEDXB02,F,2,3,17,7,13
FEDXB02,F,2,3,18,4,0
FEDXB02,F,2,3,19,19,12
FEDXB02,F,2,3,20,11,3
FEDXB02,F,2,3,21,2,5
FEDXB02,F,2,3,22,3,3
FEDXB02,F,2,3,23,10,7
FEDXB02,F,2,4,0,13,5
FEDXB02,F,2,4,1,0,0
FEDXB02,F,2,4,2,14,7
FEDXB02,F,2,4,3,0,2
FEDXB02,F,2,4,4,0,0
FEDXB02,F,2,4,5,1,3
FEDXB02,F,2,4,6,0,0
FEDXB02,F,2,4,7,0,2
FEDXB02,F,2,4,8,6,0
FEDXB02,F,2,4,9,0,2
FEDXB02,F,2,4,10,5,3
FEDXB02,F,2,4,11,6,0
FEDXB02,F,2,4,12,10,9
FEDXB02,F,2,4,13,16,15
FEDXB02,F,2,4,14,20,14
FEDXB02,F,2,4,15,10,0
FEDXB02,F,2,4,16,18,18
FEDXB02,F,2,4,17,15,14
FEDXB02,F,2,4,18,9,0
FEDXB02,F,2,4,19,11,8
FEDXB02,F,2,4,20,0,0
FEDXB02,F,2,4,21,15,6
FEDXB02,F,2,4,22,3,5
FEDXB02,F,2,4,23,13,5
FEDXB02,F,2,5,0,4,8
FEDXB02,F,2,5,1,8,0
FEDXB02,F,2,5,2,3,8
FEDXB02,F,2,5,3,0,12
FEDXB02,F,2,5,4,8,4
FEDXB02,F,2,5,5,3,0
FEDXB02,F,2,5,6,0,5
FEDXB02,F,2,5,7,0,0
FEDXB02,F,2,5,8,7,12
FEDXB02,F,2,5,9,0,2
FEDXB02,F,2,5,10,4,3
FEDXB02,F,2,5,11,10,13
FEDXB02,F,2,5,12,8,11
FEDXB02,F,2,5,13,15,29
FEDXB02,F,2,5,14,18,10
FEDXB02,F,2,5,15,19,26
FEDXB02,F,2,5,16,17,0
FEDXB02,F,2,5,17,14,18
FEDXB02,F,2,5,18,8,9
FEDXB02,F,2,5,19,11,0
FEDXB02,F,2,5,20,11,5
FEDXB02,F,2,5,21,4,3
FEDXB02,F,2,5,22,4,9
FEDXB02,F,2,5,23,16,5
FEDXB02,F,2,6,0,4,20
FEDXB02,F,2,6,1,0,0
FEDXB02,F,2,6,2,0,10
FEDXB02,F,2,6,3,8,9
FEDXB02,F,2,6,4,0,9
FEDXB02,F,2,6,5,5,2
FEDXB02,F,2,6,6,0,4
FEDXB02,F,2,6,7,6,0
FEDXB02,F,2,6,8,0,0
FEDXB02,F,2,6,9,0,11
FEDXB02,F,2,6,10,4,0
FEDXB02,F,2,6,11,7,6
FEDXB02,F,2,6,12,6,12
FEDXB02,F,2,6,13,19,23
FEDXB02,F,2,6,14,21,30
FEDXB02,F,2,6,15,16,8
FEDXB02,F,2,6,16,15,0
FEDXB02,F,2,6,17,18,21
FEDXB02,F,2,6,18,8,8
FEDXB02,F,2,6,19,6,3
FEDXB02,F,2,6,20,0,0
FEDXB02,F,2,6,21,14,7
FEDXB02,F,2,6,22,4,0
FEDXB02,F,2,6,23,6,15
FEDXB03,F,2,0,0,0,0
FEDXB03,F,2,0,1,0,0
FEDXB03,F,2,0,2,6,0
FEDXB03,F,2,0,3,0,0
FEDXB03,F,2,0,4,0,11
FEDXB03,F,2,0,5,18,16
FEDXB03,F,2,0,6,0,0
FEDXB03,F,2,0,7,0,14
FEDXB03,F,2,0,8,0,15
FEDXB03,F,2,0,9,1,6
FEDXB03,F,2,0,10,0,11
FEDXB03,F,2,0,11,2,7
FEDXB03,F,2,0,12,3,20
FEDXB03,F,2,0,13,12,21
FEDXB03,F,2,0,14,15,12
FEDXB03,F,2,0,15,13,22
FEDXB03,F,2,0,16,12,21
FEDXB03,F,2,0,17,12,14
FEDXB03,F,2,0,18,0,17
FEDXB03,F,2,0,19,0,8
FEDXB03,F,2,0,20,9,0
FEDXB03,F,2,0,21,10,8
FEDXB03,F,2,0,22,5,6
FEDXB03,F,2,0,23,13,11
FEDXB03,F,2,1,0,5,16
FEDXB03,F,2,1,1,5,4
FEDXB03,F,2,1,2,2,11
FEDXB03,F,2,1,3,1,7
FEDXB03,F,2,1,4,6,8
FEDXB03,F,2,1,5,0,0
FEDXB03,F,2,1,6,4,12
FEDXB03,F,2,1,7,3,1
FEDXB03,F,2,1,8,0,0
FEDXB03,F,2,1,9,3,5
FEDXB03,F,2,1,10,0,9
FEDXB03,F,2,1,11,8,3
FEDXB03,F,2,1,12,13,17
FEDXB03,F,2,1,13,7,18
FEDXB03,F,2,1,14,9,12
FEDXB03,F,2,1,15,10,26
FEDXB03,F,2,1,16,18,15
FEDXB03,F,2,1,17,12,17
FEDXB03,F,2,1,18,7,14
FEDXB03,F,2,1,19,0,6
FEDXB03,F,2,1,20,7,6
FEDXB03,F,2,1,21,10,0
FEDXB03,F,2,1,22,3,18
FEDXB03,F,2,1,23,12,14
FEDXB03,F,2,2,0,11,5
FEDXB03,F,2,2,1,3,13
FEDXB03,F,2,2,2,9,8
FEDXB03,F,2,2,3,7,5
FEDXB03,F,2,2,4,3,4
FEDXB03,F,2,2,5,4,10
FEDXB03,F,2,2,6,0,0
FEDXB03,F,2,2,7,2,6
FEDXB03,F,2,2,8,5,2
FEDXB03,F,2,2,9,0,4
FEDXB03,F,2,2,10,9,11
FEDXB03,F,2,2,11,6,0
FEDXB03,F,2,2,12,8,11
FEDXB03,F,2,2,13,17,18
FEDXB03,F,2,2,14,12,17
FEDXB03,F,2,2,15,19,31
FEDXB03,F,2,2,16,20,15
FEDXB03,F,2,2,17,13,12
FEDXB03,F,2,2,18,8,0
FEDXB03,F,2,2,19,12,25
FEDXB03,F,2,2,20,8,5
FEDXB03,F,2,2,21,10,0
FEDXB03,F,2,2,22,19,14
FEDXB03,F,2,2,23,15,16
FEDXB03,F,2,3,0,13,9
FEDXB03,F,2,3,1,0,0
FEDXB03,F,2,3,2,14,7
FEDXB03,F,2,3,3,5,4
FEDXB03,F,2,3,4,0,0
FEDXB03,F,2,3,5,4,5
FEDXB03,F,2,3,6,2,3
FEDXB03,F,2,3,7,2,4
FEDXB03,F,2,3,8,0,0
FEDXB03,F,2,3,9,0,3
FEDXB03,F,2,3,10,5,0
FEDXB03,F,2,3,11,3,5
FEDXB03,F,2,3,12,13,13
FEDXB03,F,2,3,13,21,18
FEDXB03,F,2,3,14,18,14
FEDXB03,F,2,3,15,17,15
FEDXB03,F,2,3,16,15,22
FEDXB03,F,2,3,17,19,16
FEDXB03,F,2,3,18,17,16
FEDXB03,F,2,3,19,15,7
FEDXB03,F,2,3,20,17,0
FEDXB03,F,2,3,21,1,13
FEDXB03,F,2,3,22,0,10
FEDXB03,F,2,3,23,19,4
FEDXB03,F,2,4,0,16,13
FEDXB03,F,2,4,1,0,5
FEDXB03,F,2,4,2,17,5
FEDXB03,F,2,4,3,27,0
FEDXB03,F,2,4,4,0,0
FEDXB03,F,2,4,5,0,8
FEDXB03,F,2,4,6,7,0
FEDXB03,F,2,4,7,0,0
FEDXB03,F,2,4,8,14,6
FEDXB03,F,2,4,9,0,0
FEDXB03,F,2,4,10,0,5
FEDXB03,F,2,4,11,10,0
FEDXB03,F,2,4,12,9,9
FEDXB03,F,2,4,13,21,12
FEDXB03,F,2,4,14,22,14
FEDXB03,F,2,4,15,21,22
FEDXB03,F,2,4,16,18,19
FEDXB03,F,2,4,17,10,16
FEDXB03,F,2,4,18,12,10
FEDXB03,F,2,4,19,19,0
FEDXB03,F,2,4,20,19,10
FEDXB03,F,2,4,21,7,8
FEDXB03,F,2,4,22,2,8
FEDXB03,F,2,4,23,3,12
FEDXB03,F,2,5,0,13,8
FEDXB03,F,2,5,1,7,7
FEDXB03,F,2,5,2,14,3
FEDXB03,F,2,5,3,0,0
FEDXB03,F,2,5,4,10,4
FEDXB03,F,2,5,5,4,0
FEDXB03,F,2,5,6,0,4
FEDXB03,F,2,5,7,7,0
FEDXB03,F,2,5,8,3,2
FEDXB03,F,2,5,9,8,0
FEDXB03,F,2,5,10,0,6
FEDXB03,F,2,5,11,7,0
FEDXB03,F,2,5,12,18,6
FEDXB03,F,2,5,13,18,22
FEDXB03,F,2,5,14,12,17
FEDXB03,F,2,5,15,25,19
FEDXB03,F,2,5,16,21,5
FEDXB03,F,2,5,17,22,10
FEDXB03,F,2,5,18,22,19
FEDXB03,F,2,5,19,12,9
FEDXB03,F,2,5,20,13,13
FEDXB03,F,2,5,21,8,0
FEDXB03,F,2,5,22,18,3
FEDXB03,F,2,5,23,22,11
FEDXB03,F,2,6,0,6,12
FEDXB03,F,2,6,1,10,0
FEDXB03,F,2,6,2,1,0
FEDXB03,F,2,6,3,10,15
FEDXB03,F,2,6,4,10,0
FEDXB03,F,2,6,5,0,10
FEDXB03,F,2,6,6,9,0
FEDXB03,F,2,6,7,0,0
FEDXB03,F,2,6,8,4,0
FEDXB03,F,2,6,9,0,0
FEDXB03,F,2,6,10,4,4
FEDXB03,F,2,6,11,6,5
FEDXB03,F,2,6,12,15,4
FEDXB03,F,2,6,13,21,14
FEDXB03,F,2,6,14,20,25
FEDXB03,F,2,6,15,12,15
FEDXB03,F,2,6,16,19,19
FEDXB03,F,2,6,17,12,9
FEDXB03,F,2,6,18,12,0
FEDXB03,F,2,6,19,10,10
FEDXB03,F,2,6,20,4,17
FEDXB03,F,2,6,21,7,0
FEDXB03,F,2,6,22,9,5
FEDXB03,F,2,6,23,6,9
FEDXB04,F,2,0,0,0,0
FEDXB04,F,2,0,1,0,0
FEDXB04,F,2,0,2,0,0
FEDXB04,F,2,0,3,0,0
FEDXB04,F,2,0,4,0,6
FEDXB04,F,2,0,5,0,0
FEDXB04,F,2,0,6,0,0
FEDXB04,F,2,0,7,0,6
FEDXB04,F,2,0,8,0,0
FEDXB04,F,2,0,9,0,15
FEDXB04,F,2,0,10,8,0
FEDXB04,F,2,0,11,0,16
FEDXB04,F,2,0,12,10,9
FEDXB04,F,2,0,13,7,23
FEDXB04,F,2,0,14,10,18
FEDXB04,F,2,0,15,7,28
FEDXB04,F,2,0,16,16,26
FEDXB04,F,2,0,17,1,27
FEDXB04,F,2,0,18,16,9
FEDXB04,F,2,0,19,2,20
FEDXB04,F,2,0,20,0,0
FEDXB04,F,2,0,21,2,5
FEDXB04,F,2,0,22,9,5
FEDXB04,F,2,0,23,9,20
FEDXB04,F,2,1,0,10,16
FEDXB04,F,2,1,1,0,0
FEDXB04,F,2,1,2,6,7
FEDXB04,F,2,1,3,2,0
FEDXB04,F,2,1,4,0,15
FEDXB04,F,2,1,5,4,0
FEDXB04,F,2,1,6,1,0
FEDXB04,F,2,1,7,7,10
FEDXB04,F,2,1,8,0,0
FEDXB04,F,2,1,9,1,0
FEDXB04,F,2,1,10,0,0
FEDXB04,F,2,1,11,4,8
FEDXB04,F,2,1,12,10,16
FEDXB04,F,2,1,13,16,29
FEDXB04,F,2,1,14,7,28
FEDXB04,F,2,1,15,12,16
FEDXB04,F,2,1,16,18,9
FEDXB04,F,2,1,17,9,32
FEDXB04,F,2,1,18,18,16
FEDXB04,F,2,1,19,4,0
FEDXB04,F,2,1,20,0,0
FEDXB04,F,2,1,21,14,5
FEDXB04,F,2,1,22,2,15
FEDXB04,F,2,1,23,11,23
FEDXB04,F,2,2,0,8,18
FEDXB04,F,2,2,1,0,0
FEDXB04,F,2,2,2,15,0
FEDXB04,F,2,2,3,0,0
FEDXB04,F,2,2,4,11,0
FEDXB04,F,2,2,5,3,0
FEDXB04,F,2,2,6,3,4
FEDXB04,F,2,2,7,0,0
FEDXB04,F,2,2,8,0,6
FEDXB04,F,2,2,9,8,0
FEDXB04,F,2,2,10,0,0
FEDXB04,F,2,2,11,5,0
FEDXB04,F,2,2,12,13,12
FEDXB04,F,2,2,13,16,25
FEDXB04,F,2,2,14,13,18
FEDXB04,F,2,2,15,21,24
FEDXB04,F,2,2,16,14,17
FEDXB04,F,2,2,17,8,19
FEDXB04,F,2,2,18,12,11
FEDXB04,F,2,2,19,13,0
FEDXB04,F,2,2,20,14,24
FEDXB04,F,2,2,21,16,9
FEDXB04,F,2,2,22,7,7
FEDXB04,F,2,2,23,0,12
FEDXB04,F,2,3,0,15,0
FEDXB04,F,2,3,1,0,9
FEDXB04,F,2,3,2,13,9
FEDXB04,F,2,3,3,2,0
FEDXB04,F,2,3,4,0,0
FEDXB04,F,2,3,5,7,0
FEDXB04,F,2,3,6,0,0
FEDXB04,F,2,3,7,7,0
FEDXB04,F,2,3,8,0,7
FEDXB04,F,2,3,9,3,0
FEDXB04,F,2,3,10,0,0
FEDXB04,F,2,3,11,5,6
FEDXB04,F,2,3,12,9,8
FEDXB04,F,2,3,13,14,12
FEDXB04,F,2,3,14,20,16
FEDXB04,F,2,3,15,17,14
FEDXB04,F,2,3,16,17,18
FEDXB04,F,2,3,17,17,25
FEDXB04,F,2,3,18,14,17
FEDXB04,F,2,3,19,3,14
FEDXB04,F,2,3,20,0,4
FEDXB04,F,2,3,21,4,0
FEDXB04,F,2,3,22,12,10
FEDXB04,F,2,3,23,18,21
FEDXB04,F,2,4,0,13,13
FEDXB04,F,2,4,1,0,0
FEDXB04,F,2,4,2,15,0
FEDXB04,F,2,4,3,0,0
FEDXB04,F,2,4,4,8,6
FEDXB04,F,2,4,5,0,0
FEDXB04,F,2,4,6,0,0
FEDXB04,F,2,4,7,0,0
FEDXB04,F,2,4,8,7,4
FEDXB04,F,2,4,9,2,0
FEDXB04,F,2,4,10,8,0
FEDXB04,F,2,4,11,3,5
FEDXB04,F,2,4,12,9,8
FEDXB04,F,2,4,13,13,16
FEDXB04,F,2,4,14,22,10
FEDXB04,F,2,4,15,14,17
FEDXB04,F,2,4,16,14,16
FEDXB04,F,2,4,17,5,13
FEDXB04,F,2,4,18,18,11
FEDXB04,F,2,4,19,11,11
FEDXB04,F,2,4,20,0,14
FEDXB04,F,2,4,21,0,0
FEDXB04,F,2,4,22,11,11
FEDXB04,F,2,4,23,18,9
FEDXB04,F,2,5,0,0,5
FEDXB04,F,2,5,1,5,8
FEDXB04,F,2,5,2,3,0
FEDXB04,F,2,5,3,0,12
FEDXB04,F,2,5,4,8,0
FEDXB04,F,2,5,5,6,10
FEDXB04,F,2,5,6,0,0
FEDXB04,F,2,5,7,4,6
FEDXB04,F,2,5,8,0,0
FEDXB04,F,2,5,9,8,0
FEDXB04,F,2,5,10,0,8
FEDXB04,F,2,5,11,5,0
FEDXB04,F,2,5,12,11,6
FEDXB04,F,2,5,13,17,16
FEDXB04,F,2,5,14,18,14
FEDXB04,F,2,5,15,18,22
FEDXB04,F,2,5,16,18,20
FEDXB04,F,2,5,17,17,18
FEDXB04,F,2,5,18,7,10
FEDXB04,F,2,5,19,17,6
FEDXB04,F,2,5,20,6,8
FEDXB04,F,2,5,21,6,0
FEDXB04,F,2,5,22,17,19
FEDXB04,F,2,5,23,15,11
FEDXB04,F,2,6,0,5,8
FEDXB04,F,2,6,1,4,0
FEDXB04,F,2,6,2,0,6
FEDXB04,F,2,6,3,13,10
FEDXB04,F,2,6,4,0,0
FEDXB04,F,2,6,5,5,3
FEDXB04,F,2,6,6,5,0
FEDXB04,F,2,6,7,0,0
FEDXB04,F,2,6,8,9,0
FEDXB04,F,2,6,9,4,8
FEDXB04,F,2,6,10,4,0
FEDXB04,F,2,6,11,8,6
FEDXB04,F,2,6,12,10,10
FEDXB04,F,2,6,13,9,11
FEDXB04,F,2,6,14,18,16
FEDXB04,F,2,6,15,23,22
FEDXB04,F,2,6,16,16,17
FEDXB04,F,2,6,17,13,21
FEDXB04,F,2,6,18,18,13
FEDXB04,F,2,6,19,17,0
FEDXB04,F,2,6,20,5,7
FEDXB04,F,2,6,21,8,0
FEDXB04,F,2,6,22,9,5
FEDXB04,F,2,6,23,13,15
FEDXB05,F,2,0,0,0,0
FEDXB05,F,2,0,1,0,0
FEDXB05,F,2,0,2,5,0
FEDXB05,F,2,0,3,5,0
FEDXB05,F,2,0,4,9,14
FEDXB05,F,2,0,5,0,24
FEDXB05,F,2,0,6,0,0
FEDXB05,F,2,0,7,6,8
FEDXB05,F,2,0,8,0,0
FEDXB05,F,2,0,9,9,16
FEDXB05,F,2,0,10,0,5
FEDXB05,F,2,0,11,0,13
FEDXB05,F,2,0,12,10,10
FEDXB05,F,2,0,13,14,20
FEDXB05,F,2,0,14,15,18
FEDXB05,F,2,0,15,14,10
FEDXB05,F,2,0,16,16,27
FEDXB05,F,2,0,17,11,5
FEDXB05,F,2,0,18,17,12
FEDXB05,F,2,0,19,8,22
FEDXB05,F,2,0,20,1,5
FEDXB05,F,2,0,21,0,20
FEDXB05,F,2,0,22,2,8
FEDXB05,F,2,0,23,13,0
FEDXB05,F,2,1,0,3,0
FEDXB05,F,2,1,1,0,0
FEDXB05,F,2,1,2,1,16
FEDXB05,F,2,1,3,10,14
FEDXB05,F,2,1,4,0,11
FEDXB05,F,2,1,5,0,4
FEDXB05,F,2,1,6,8,0
FEDXB05,F,2,1,7,0,0
FEDXB05,F,2,1,8,1,3
FEDXB05,F,2,1,9,0,0
FEDXB05,F,2,1,10,1,12
FEDXB05,F,2,1,11,9,5
FEDXB05,F,2,1,12,6,6
FEDXB05,F,2,1,13,13,14
FEDXB05,F,2,1,14,16,18
FEDXB05,F,2,1,15,16,31
FEDXB05,F,2,1,16,13,19
FEDXB05,F,2,1,17,14,21
FEDXB05,F,2,1,18,11,11
FEDXB05,F,2,1,19,9,17
FEDXB05,F,2,1,20,3,0
FEDXB05,F,2,1,21,0,0
FEDXB05,F,2,1,22,15,16
FEDXB05,F,2,1,23,9,0
FEDXB05,F,2,2,0,7,16
FEDXB05,F,2,2,1,0,0
FEDXB05,F,2,2,2,8,5
FEDXB05,F,2,2,3,0,12
FEDXB05,F,2,2,4,6,0
FEDXB05,F,2,2,5,2,16
FEDXB05,F,2,2,6,5,0
FEDXB05,F,2,2,7,0,0
FEDXB05,F,2,2,8,0,3
FEDXB05,F,2,2,9,8,0
FEDXB05,F,2,2,10,0,9
FEDXB05,F,2,2,11,11,0
FEDXB05,F,2,2,12,8,4
FEDXB05,F,2,2,13,16,18
FEDXB05,F,2,2,14,21,25
FEDXB05,F,2,2,15,15,9
FEDXB05,F,2,2,16,13,17
FEDXB05,F,2,2,17,16,0
FEDXB05,F,2,2,18,17,29
FEDXB05,F,2,2,19,14,16
FEDXB05,F,2,2,20,21,14
FEDXB05,F,2,2,21,6,11
FEDXB05,F,2,2,22,4,0
FEDXB05,F,2,2,23,5,6
FEDXB05,F,2,3,0,12,14
FEDXB05,F,2,3,1,0,0
FEDXB05,F,2,3,2,4,5
FEDXB05,F,2,3,3,0,1
FEDXB05,F,2,3,4,7,1
FEDXB05,F,2,3,5,5,3
FEDXB05,F,2,3,6,0,4
FEDXB05,F,2,3,7,4,0
FEDXB05,F,2,3,8,0,2
FEDXB05,F,2,3,9,4,0
FEDXB05,F,2,3,10,3,0
FEDXB05,F,2,3,11,4,4
FEDXB05,F,2,3,12,5,5
FEDXB05,F,2,3,13,19,11
FEDXB05,F,2,3,14,18,14
FEDXB05,F,2,3,15,20,16
FEDXB05,F,2,3,16,5,13
FEDXB05,F,2,3,17,12,26
FEDXB05,F,2,3,18,20,17
FEDXB05,F,2,3,19,15,15
FEDXB05,F,2,3,20,15,0
FEDXB05,F,2,3,21,0,0
FEDXB05,F,2,3,22,10,19
FEDXB05,F,2,3,23,21,17
FEDXB05,F,2,4,0,7,7
FEDXB05,F,2,4,1,0,0
FEDXB05,F,2,4,2,9,2
FEDXB05,F,2,4,3,0,4
FEDXB05,F,2,4,4,10,0
FEDXB05,F,2,4,5,0,3
FEDXB05,F,2,4,6,0,0
FEDXB05,F,2,4,7,5,4
FEDXB05,F,2,4,8,0,0
FEDXB05,F,2,4,9,4,3
FEDXB05,F,2,4,10,4,4
FEDXB05,F,2,4,11,2,0
FEDXB05,F,2,4,12,13,3
FEDXB05,F,2,4,13,19,9
FEDXB05,F,2,4,14,18,14
FEDXB05,F,2,4,15,10,11
FEDXB05,F,2,4,16,12,14
FEDXB05,F,2,4,17,31,20
FEDXB05,F,2,4,18,15,21
FEDXB05,F,2,4,19,16,11
FEDXB05,F,2,4,20,0,4
FEDXB05,F,2,4,21,0,13
FEDXB05,F,2,4,22,17,4
FEDXB05,F,2,4,23,11,7
FEDXB05,F,2,5,0,18,7
FEDXB05,F,2,5,1,0,0
FEDXB05,F,2,5,2,8,2
FEDXB05,F,2,5,3,0,9
FEDXB05,F,2,5,4,18,0
FEDXB05,F,2,5,5,0,5
FEDXB05,F,2,5,6,0,6
FEDXB05,F,2,5,7,1,0
FEDXB05,F,2,5,8,0,3
FEDXB05,F,2,5,9,9,9
FEDXB05,F,2,5,10,0,0
FEDXB05,F,2,5,11,7,6
FEDXB05,F,2,5,12,6,9
FEDXB05,F,2,5,13,16,24
FEDXB05,F,2,5,14,26,17
FEDXB05,F,2,5,15,16,13
FEDXB05,F,2,5,16,25,18
FEDXB05,F,2,5,17,20,14
FEDXB05,F,2,5,18,16,16
FEDXB05,F,2,5,19,21,0
FEDXB05,F,2,5,20,13,17
FEDXB05,F,2,5,21,17,11
FEDXB05,F,2,5,22,0,1
FEDXB05,F,2,5,23,13,21
FEDXB05,F,2,6,0,11,10
FEDXB05,F,2,6,1,0,4
FEDXB05,F,2,6,2,0,10
FEDXB05,F,2,6,3,10,12
FEDXB05,F,2,6,4,0,12
FEDXB05,F,2,6,5,0,0
FEDXB05,F,2,6,6,3,0
FEDXB05,F,2,6,7,0,11
FEDXB05,F,2,6,8,5,0
FEDXB05,F,2,6,9,0,0
FEDXB05,F,2,6,10,10,5
FEDXB05,F,2,6,11,0,6
FEDXB05,F,2,6,12,8,9
FEDXB05,F,2,6,13,14,20
FEDXB05,F,2,6,14,17,24
FEDXB05,F,2,6,15,20,5
FEDXB05,F,2,6,16,27,34
FEDXB05,F,2,6,17,21,17
FEDXB05,F,2,6,18,17,0
FEDXB05,F,2,6,19,16,18
FEDXB05,F,2,6,20,14,2
FEDXB05,F,2,6,21,15,2
FEDXB05,F,2,6,22,3,12
FEDXB05,F,2,6,23,11,10
FEDXB06,F,2,0,0,0,0
FEDXB06,F,2,0,1,0,0
FEDXB06,F,2,0,2,7,0
FEDXB06,F,2,0,3,0,0
FEDXB06,F,2,0,4,0,44
FEDXB06,F,2,0,5,5,14
FEDXB06,F,2,0,6,0,0
FEDXB06,F,2,0,7,0,5
FEDXB06,F,2,0,8,4,9
FEDXB06,F,2,0,9,0,3
FEDXB06,F,2,0,10,9,0
FEDXB06,F,2,0,11,0,0
FEDXB06,F,2,0,12,12,3
FEDXB06,F,2,0,13,13,9
FEDXB06,F,2,0,14,12,0
FEDXB06,F,2,0,15,7,12
FEDXB06,F,2,0,16,6,0
FEDXB06,F,2,0,17,12,0
FEDXB06,F,2,0,18,16,4
FEDXB06,F,2,0,19,8,9
FEDXB06,F,2,0,20,4,3
FEDXB06,F,2,0,21,2,18
FEDXB06,F,2,0,22,4,5
FEDXB06,F,2,0,23,13,0
FEDXB06,F,2,1,0,5,4
FEDXB06,F,2,1,1,0,8
FEDXB06,F,2,1,2,0,15
FEDXB06,F,2,1,3,14,22
FEDXB06,F,2,1,4,0,15
FEDXB06,F,2,1,5,0,12
FEDXB06,F,2,1,6,4,17
FEDXB06,F,2,1,7,0,6
FEDXB06,F,2,1,8,1,4
FEDXB06,F,2,1,9,7,0
FEDXB06,F,2,1,10,2,15
FEDXB06,F,2,1,11,11,35
FEDXB06,F,2,1,12,10,17
FEDXB06,F,2,1,13,10,20
FEDXB06,F,2,1,14,11,19
FEDXB06,F,2,1,15,14,24
FEDXB06,F,2,1,16,10,24
FEDXB06,F,2,1,17,0,11
FEDXB06,F,2,1,18,4,0
FEDXB06,F,2,1,19,17,12
FEDXB06,F,2,1,20,6,8
FEDXB06,F,2,1,21,1,0
FEDXB06,F,2,1,22,0,14
FEDXB06,F,2,1,23,11,11
FEDXB06,F,2,2,0,3,0
FEDXB06,F,2,2,1,6,5
FEDXB06,F,2,2,2,14,10
FEDXB06,F,2,2,3,0,22
FEDXB06,F,2,2,4,4,2
FEDXB06,F,2,2,5,7,8
FEDXB06,F,2,2,6,0,9
FEDXB06,F,2,2,7,6,1
FEDXB06,F,2,2,8,2,14
FEDXB06,F,2,2,9,6,0
FEDXB06,F,2,2,10,11,0
FEDXB06,F,2,2,11,3,11
FEDXB06,F,2,2,12,19,24
FEDXB06,F,2,2,13,12,24
FEDXB06,F,2,2,14,20,16
FEDXB06,F,2,2,15,16,25
FEDXB06,F,2,2,16,15,13
FEDXB06,F,2,2,17,19,19
FEDXB06,F,2,2,18,13,13
FEDXB06,F,2,2,19,12,7
FEDXB06,F,2,2,20,8,0
FEDXB06,F,2,2,21,0,4
FEDXB06,F,2,2,22,1,0
FEDXB06,F,2,2,23,15,10
FEDXB06,F,2,3,0,15,9
