Mouse_ID,Order,Sex,Diet_Phase,Current_Size,Next_Size,Time_Gap
FEDXB05,2,F,NR,1,5,2.1833333333324845
FEDXB05,2,F,NR,5,3,1.9166666666678793
FEDXB05,2,F,NR,3,2,5.75
FEDXB05,2,F,NR,2,1,5.016666666666424
FEDXB05,2,F,NR,1,4,5.700000000000728
FEDXB05,2,F,NR,4,1,2.0499999999992724
FEDXB05,2,F,NR,1,4,5.149999999999636
FEDXB05,2,F,NR,4,4,15
FEDXB05,2,F,NR,4,3,96.25
FEDXB05,2,F,NR,3,3,2.0833333333339397
FEDXB05,2,F,NR,3,2,2.6833333333324845
FEDXB05,2,F,NR,2,1,1.5166666666664241
FEDXB05,2,F,NR,1,3,7.016666666668243
FEDXB05,2,F,NR,3,5,13.049999999999272
FEDXB05,2,F,NR,5,3,62.766666666666424
FEDXB05,2,F,NR,3,3,1.8333333333339397
FEDXB05,2,F,NR,3,2,7.233333333333576
FEDXB05,2,F,NR,2,1,2.6666666666660603
FEDXB05,2,F,NR,1,3,7.383333333333212
FEDXB05,2,F,NR,3,3,72.23333333333358
FEDXB05,2,F,NR,3,2,2.6999999999989086
FEDXB05,2,F,NR,2,3,1.3333333333339397
FEDXB05,2,F,NR,3,2,3.4333333333343035
FEDXB05,2,F,NR,2,3,8.916666667
FEDXB05,2,F,NR,3,6,11.066666666665697
FEDXB05,2,F,NR,6,1,10.91666666666788
FEDXB05,2,F,NR,1,1,2.0333333333328483
FEDXB05,2,F,NR,1,1,8.016666666666424
FEDXB05,2,F,NR,1,4,8.300000000001091
FEDXB05,2,F,NR,4,1,3.116666666666788
FEDXB05,2,F,NR,1,1,7.283333333332848
FEDXB05,2,F,NR,1,1,7.833333333332121
FEDXB05,2,F,NR,1,2,2.7000000000007276
FEDXB05,2,F,NR,2,4,82.66666666666606
FEDXB05,2,F,NR,7,1,25.516666666666424
FEDXB05,2,F,NR,1,1,3.3166666666656965
FEDXB05,2,F,NR,1,3,8.200000000000728
FEDXB05,2,F,NR,3,2,11.41666666666606
FEDXB05,2,F,NR,2,1,7.733333333333576
FEDXB05,2,F,NR,1,5,3.9333333333324845
FEDXB05,2,F,NR,5,4,10.550000000001091
FEDXB05,2,F,NR,4,5,179.58333333333394
FEDXB05,2,F,NR,5,3,3.399999999999636
FEDXB05,2,F,NR,3,3,13.516666666666424
FEDXB05,2,F,NR,3,5,188.79999999999927
FEDXB05,2,F,NR,5,6,19.30000000000109
FEDXB05,2,F,NR,6,4,76.64999999999964
FEDXB05,2,F,NR,4,4,31.5
FEDXB05,2,F,NR,4,1,1.7666666666664241
FEDXB05,2,F,NR,1,2,5.049999999999272
FEDXB05,2,F,NR,2,3,10.983333333333576
FEDXB05,2,F,NR,3,2,2.633333333333212
FEDXB05,2,F,NR,2,1,8.583333333
FEDXB05,2,F,NR,1,1,3.233333333333576
FEDXB05,2,F,NR,1,1,2.483333333333576
FEDXB05,2,F,NR,1,3,6.966666666665333
FEDXB05,2,F,NR,3,3,6.150000000001455
FEDXB05,2,F,NR,3,3,2.7999999999992724
FEDXB05,2,F,NR,3,1,10.116666666666788
FEDXB05,2,F,NR,1,1,4.850000000000364
FEDXB05,2,F,NR,1,2,7.399999999999636
FEDXB05,2,F,NR,2,3,1.883333333333212
FEDXB05,2,F,NR,3,4,11.149999999999636
FEDXB05,2,F,NR,4,1,4.649999999999636
FEDXB05,2,F,NR,1,4,14.616666666666788
FEDXB05,2,F,NR,4,3,3.133333333333212
FEDXB05,2,F,NR,3,1,1.5166666666682431
FEDXB05,2,F,NR,1,1,1.2333333333317569
FEDXB05,2,F,NR,1,4,10.550000000001091
FEDXB05,2,F,NR,4,5,58.91666666666606
FEDXB05,2,F,NR,5,7,4.966666666667152
FEDXB05,2,F,NR,7,3,6.75
FEDXB05,2,F,NR,3,2,2.0333333333328483
FEDXB05,2,F,NR,2,3,7.350000000000364
FEDXB05,2,F,NR,3,1,1.9500000000007276
FEDXB05,2,F,NR,1,2,2.633333333333212
FEDXB05,2,F,NR,2,2,2.599999999998545
FEDXB05,2,F,NR,2,2,8.700000000000728
FEDXB05,2,F,NR,1,3,17.66666666666606
FEDXB05,2,F,NR,3,7,14.566666666667516
FEDXB05,2,F,NR,7,1,6.5
FEDXB05,2,F,NR,6,4,13.25
FEDXB05,2,F,NR,4,1,2.2166666666653327
FEDXB05,2,F,NR,1,2,3.116666666666788
FEDXB05,2,F,NR,2,5,5.650000000001455
FEDXB05,2,F,NR,5,2,13.33333333333212
FEDXB05,2,F,NR,2,2,83.91666666666788
FEDXB05,2,F,NR,2,6,72.34999999999854
FEDXB05,2,F,NR,6,4,17.96666666666715
FEDXB05,2,F,NR,4,1,2.649999999999636
FEDXB05,2,F,NR,1,2,1.1833333333343035
FEDXB05,2,F,NR,2,1,2.850000000000364
FEDXB05,2,F,NR,1,3,8.149999999999636
FEDXB05,2,F,NR,3,4,14.649999999999636
FEDXB05,2,F,NR,4,1,2.1833333333324845
FEDXB05,2,F,NR,1,1,58.483333333333576
FEDXB05,2,F,NR,1,4,1.1666666666678793
FEDXB05,2,F,NR,4,3,6.649999999999636
FEDXB05,2,F,NR,3,5,86.18333333333248
FEDXB05,2,F,NR,5,1,5.200000000000728
FEDXB05,2,F,NR,1,3,1.7166666666671517
FEDXB06,2,F,GRAIN,5,1,3.4666666666666686
FEDXB06,2,F,GRAIN,1,1,2.2666666666666515
FEDXB06,2,F,GRAIN,1,2,1.0999999999999943
FEDXB06,2,F,GRAIN,2,2,4
FEDXB06,2,F,GRAIN,2,1,3.133333333333354
FEDXB06,2,F,GRAIN,1,3,6.049999999999983
FEDXB06,2,F,GRAIN,3,3,2.516666667
FEDXB06,2,F,GRAIN,3,4,6.183333333333337
FEDXB06,2,F,GRAIN,4,1,2.183333333333337
FEDXB06,2,F,GRAIN,1,4,10.683333333333309
FEDXB06,2,F,GRAIN,4,2,1.8666666666666742
FEDXB06,2,F,GRAIN,2,5,13.700000000000017
FEDXB06,2,F,GRAIN,5,4,7.383333333333326
FEDXB06,2,F,GRAIN,5,1,2.833333333333343
FEDXB06,2,F,GRAIN,1,3,44.816666666666634
FEDXB06,2,F,GRAIN,3,5,15.416666666666686
FEDXB06,2,F,GRAIN,5,5,66.51666666666665
FEDXB06,2,F,GRAIN,5,2,5.4833333333333485
FEDXB06,2,F,GRAIN,2,7,61.55000000000001
FEDXB06,2,F,GRAIN,7,1,65.73333333333335
FEDXB06,2,F,GRAIN,1,1,1.2166666666666401
FEDXB06,2,F,GRAIN,1,1,3
FEDXB06,2,F,GRAIN,1,4,3.7666666666666515
FEDXB06,2,F,GRAIN,4,6,5.966666666666697
FEDXB06,2,F,GRAIN,6,5,35.75
FEDXB06,2,F,GRAIN,6,2,3.1333333333334394
FEDXB06,2,F,GRAIN,2,1,2.8999999999999773
FEDXB06,2,F,GRAIN,1,6,2.5166666666666515
FEDXB06,2,F,GRAIN,1,5,6.066666667
FEDXB06,2,F,GRAIN,5,1,11.533333333333303
FEDXB06,2,F,GRAIN,1,4,9.233333333333348
FEDXB06,2,F,GRAIN,2,4,30.949999999999932
FEDXB06,2,F,GRAIN,4,1,1.5666666666667197
FEDXB06,2,F,GRAIN,1,7,34.66666666666674
FEDXB06,2,F,GRAIN,7,5,9.949999999999818
FEDXB06,2,F,GRAIN,5,4,5.4833333333333485
FEDXB06,2,F,GRAIN,4,6,6.083333333333485
FEDXB06,2,F,GRAIN,6,3,7.316666666666606
FEDXB06,2,F,GRAIN,3,6,12.033333333333303
FEDXB06,2,F,GRAIN,5,4,20.866666666666788
FEDXB06,2,F,GRAIN,4,5,9.766666666666652
FEDXB06,2,F,GRAIN,5,4,4.4166666666667425
FEDXB06,2,F,GRAIN,4,2,16.933333333333167
FEDXB06,2,F,GRAIN,2,6,2.4166666666667425
FEDXB06,2,F,GRAIN,6,3,18.866666666666788
FEDXB06,2,F,GRAIN,3,4,14.649999999999864
FEDXB06,2,F,GRAIN,4,4,39.23333333333335
FEDXB06,2,F,GRAIN,4,3,13.600000000000136
FEDXB06,2,F,GRAIN,3,5,10.46666666666647
FEDXB06,2,F,GRAIN,5,5,25.25
FEDXB06,2,F,GRAIN,5,6,14.416666666666742
FEDXB06,2,F,GRAIN,3,3,20.600000000000136
FEDXB06,2,F,GRAIN,3,3,10.5
FEDXB06,2,F,GRAIN,3,5,14.449999999999818
FEDXB06,2,F,GRAIN,5,2,37.25
FEDXB06,2,F,GRAIN,2,2,69.06666666666683
FEDXB06,2,F,GRAIN,2,1,9.033333333333303
FEDXB06,2,F,GRAIN,1,5,5.6666666666667425
FEDXB06,2,F,GRAIN,5,5,146.21666666666647
FEDXB06,2,F,GRAIN,5,1,5.116666666666788
FEDXB06,2,F,GRAIN,1,1,4.849999999999909
FEDXB06,2,F,GRAIN,1,3,8.816666666666833
FEDXB06,2,F,GRAIN,3,3,130.94999999999982
FEDXB06,2,F,GRAIN,3,2,4.133333333333439
FEDXB06,2,F,GRAIN,2,7,9.533333333333303
FEDXB06,2,F,GRAIN,2,2,4.183333333333394
FEDXB06,2,F,GRAIN,1,3,9.950000000000273
FEDXB06,2,F,GRAIN,4,5,29.76666666666688
FEDXB06,2,F,GRAIN,5,4,20.316666666666606
FEDXB06,2,F,GRAIN,4,3,16.399999999999636
FEDXB06,2,F,GRAIN,3,5,12.950000000000273
FEDXB06,2,F,GRAIN,5,5,18.73333333333312
FEDXB06,2,F,GRAIN,5,6,22.550000000000182
FEDXB06,2,F,GRAIN,6,4,42.94999999999982
FEDXB06,2,F,GRAIN,4,5,27.050000000000182
FEDXB06,2,F,GRAIN,5,6,17.08333333333303
FEDXB06,2,F,GRAIN,6,4,19.983333333333576
FEDXB06,2,F,GRAIN,5,6,22.116666666666788
FEDXB06,2,F,GRAIN,6,7,25.966666666666697
FEDXB06,2,F,GRAIN,7,4,16.049999999999727
FEDXB06,2,F,GRAIN,4,2,156.2166666666667
FEDXB06,2,F,GRAIN,2,5,30.850000000000364
FEDXB06,2,F,GRAIN,5,1,12.783333333333303
FEDXB06,2,F,GRAIN,5,5,16.783333333333303
FEDXB06,2,F,GRAIN,5,6,11.266666666666879
FEDXB06,2,F,GRAIN,6,5,16.333333333333485
FEDXB06,2,F,GRAIN,5,5,14.566666666666606
FEDXB06,2,F,GRAIN,5,4,130.16666666666652
FEDXB06,2,F,GRAIN,2,4,88.31666667
FEDXB06,2,F,GRAIN,4,2,13.599999999999909
FEDXB06,2,F,GRAIN,2,5,5.266666666666879
FEDXB06,2,F,GRAIN,5,2,1.7999999999997272
FEDXB06,2,F,GRAIN,2,6,2.800000000000182
FEDXB06,2,F,GRAIN,6,4,23.383333333333212
FEDXB06,2,F,GRAIN,4,6,40.483333333333576
FEDXB06,2,F,GRAIN,6,4,22.883333333333212
FEDXB06,2,F,GRAIN,4,5,26.65000000000009
FEDXB06,2,F,GRAIN,5,5,23.34999999999991
FEDXB06,2,F,GRAIN,4,7,17.316666666666606
FEDXB06,2,F,GRAIN,2,7,14.949999999999818
FEDXB06,2,F,GRAIN,7,7,14.650000000000091
FEDXB06,2,F,GRAIN,7,4,32.15000000000009
FEDXB06,2,F,GRAIN,6,6,24.03333333333285
FEDXB06,2,F,GRAIN,6,1,101.66666666666697
FEDXB06,2,F,GRAIN,1,3,16.550000000000182
FEDXB06,2,F,GRAIN,3,4,28.483333333332666
FEDXB06,2,F,GRAIN,3,4,7.316666666666606
FEDXB06,2,F,GRAIN,2,1,90.41666666666697
FEDXB06,2,F,GRAIN,1,2,4.733333333332666
FEDXB06,2,F,GRAIN,2,4,10.450000000000728
FEDXB06,2,F,PR,3,1,12.23333333333332
FEDXB06,2,F,PR,1,1,3.3833333333333258
FEDXB06,2,F,PR,1,2,5.616666666666674
FEDXB06,2,F,PR,2,2,125.48333333333335
FEDXB06,2,F,PR,2,3,4.2666666666666515
FEDXB06,2,F,PR,3,1,172.48333333333335
FEDXB06,2,F,PR,1,2,1.1666666666666288
FEDXB06,2,F,PR,2,1,1.7333333333333485
FEDXB06,2,F,PR,1,3,163.34999999999997
FEDXB06,2,F,PR,3,1,2.1000000000000227
FEDXB06,2,F,PR,1,2,2.433333333333394
FEDXB06,2,F,PR,2,3,5.616666666666674
FEDXB06,2,F,PR,3,2,82.83333333333326
FEDXB06,2,F,PR,2,1,1.3666666666666742
FEDXB06,2,F,PR,1,4,1.933333333333394
FEDXB06,2,F,PR,4,4,10.816666666666606
FEDXB06,2,F,PR,4,1,6.933333333333394
FEDXB06,2,F,PR,1,1,29.73333333333335
FEDXB06,2,F,PR,1,2,1.5833333333332575
FEDXB06,2,F,PR,2,2,3.9166666666667425
FEDXB06,2,F,PR,2,3,14.899999999999977
FEDXB06,2,F,PR,3,1,7.566666666666606
FEDXB06,2,F,PR,1,1,3.1166666666666742
FEDXB06,2,F,PR,1,2,9.133333333333326
FEDXB06,2,F,PR,2,1,6.816666667
FEDXB06,2,F,PR,1,2,6.066666666666606
FEDXB06,2,F,PR,2,1,4.866666666666674
FEDXB06,2,F,PR,1,2,8.466666666666697
FEDXB06,2,F,PR,2,1,6.25
FEDXB06,2,F,PR,1,3,11.416666666666629
FEDXB06,2,F,PR,3,2,14.866666666666674
FEDXB06,2,F,PR,2,1,5.466666666666697
FEDXB06,2,F,PR,1,2,14.149999999999977
FEDXB06,2,F,PR,2,2,14.183333333333394
FEDXB06,2,F,PR,2,3,31.966666666666583
FEDXB06,2,F,PR,3,1,7.050000000000068
FEDXB06,2,F,PR,1,1,10.383333333333326
FEDXB06,2,F,PR,1,1,10.733333333333348
FEDXB06,2,F,PR,1,2,6.616666666666674
FEDXB06,2,F,PR,2,1,22.75
FEDXB06,2,F,PR,1,3,8.949999999999932
FEDXB06,2,F,PR,3,4,8.733333333333348
FEDXB06,2,F,PR,4,3,7.400000000000091
FEDXB06,2,F,PR,3,2,23.416666666666515
FEDXB06,2,F,PR,2,2,24.916666666666742
FEDXB06,2,F,PR,2,2,6.033333333333303
FEDXB06,2,F,PR,2,2,7.8333333333332575
FEDXB06,2,F,PR,2,2,5.75
FEDXB06,2,F,PR,2,1,10.416666666666742
FEDXB06,2,F,PR,1,4,3.5166666666666515
FEDXB06,2,F,PR,4,3,10.799999999999955
FEDXB06,2,F,PR,3,3,19.98333333333335
FEDXB06,2,F,PR,3,5,23.466666666666697
FEDXB06,2,F,PR,5,1,27.700000000000045
FEDXB06,2,F,PR,1,3,12.316666666666606
FEDXB06,2,F,PR,3,2,104.33333333333348
FEDXB06,2,F,PR,2,3,50.399999999999864
FEDXB06,2,F,PR,3,1,3.7000000000000455
FEDXB06,2,F,PR,1,3,18.86666666666656
FEDXB06,2,F,PR,3,3,12.716666666666697
FEDXB06,2,F,PR,3,3,16.616666666666788
FEDXB06,2,F,PR,3,4,18.51666666666665
FEDXB06,2,F,PR,4,1,31.933333333333394
FEDXB06,2,F,PR,1,4,2.3999999999998636
FEDXB06,2,F,PR,4,3,147.91666666666674
FEDXB06,2,F,PR,3,3,21.73333333333335
FEDXB06,2,F,PR,3,2,8.349999999999909
FEDXB06,2,F,PR,2,4,7.150000000000091
FEDXB06,2,F,PR,4,2,15.099999999999909
FEDXB06,2,F,PR,2,3,144.33333333333348
FEDXB06,2,F,PR,3,1,2
FEDXB06,2,F,PR,1,1,108.23333333333312
FEDXB06,2,F,PR,1,6,101.66666666666674
FEDXB06,2,F,PR,6,1,2.5166666666666515
FEDXB06,2,F,PR,1,2,15.333333333333485
FEDXB06,2,F,PR,2,4,69.29999999999995
FEDXB06,2,F,PR,4,1,2.383333333333212
FEDXB06,2,F,PR,1,4,1.7666666666668789
FEDXB06,2,F,PR,4,2,10.33333333333303
FEDXB06,2,F,PR,2,6,58.75
FEDXB06,2,F,PR,6,2,14.66666666666697
FEDXB06,2,F,PR,2,2,11.466666666666697
FEDXB06,2,F,PR,2,1,4.833333333
FEDXB06,2,F,PR,1,1,5.516666666666879
FEDXB06,2,F,PR,1,6,24.683333333333394
FEDXB06,2,F,PR,6,2,7.466666666666697
FEDXB06,2,F,PR,2,1,43.28333333
FEDXB06,2,F,PR,1,4,8.233333333333121
FEDXB06,2,F,PR,4,4,22.59999999999991
FEDXB06,2,F,PR,4,2,5
FEDXB06,2,F,PR,2,3,10.866666666666788
FEDXB06,2,F,PR,3,3,15.949999999999818
FEDXB06,2,F,PR,3,1,19.883333333333667
FEDXB06,2,F,PR,1,4,3.949999999999818
FEDXB06,2,F,PR,4,3,9.733333333333576
FEDXB06,2,F,PR,3,1,7.433333333332939
FEDXB06,2,F,PR,1,3,6.983333333333576
FEDXB06,2,F,PR,3,1,23.316666666666606
FEDXB06,2,F,PR,1,1,9.116666666666788
FEDXB06,2,F,PR,1,4,8.483333333333121
FEDXB06,2,F,PR,4,4,123.91666666666697
FEDXB06,2,F,PR,4,1,14.099999999999909
FEDXB06,2,F,PR,1,2,1.366666666666788
FEDXB06,2,F,PR,2,3,11.68333333333294
FEDXB06,2,F,PR,3,5,10.033333333333303
FEDXB06,2,F,PR,5,3,14.433333333333394
FEDXB06,2,F,PR,3,3,8.066666666666606
FEDXB06,2,F,PR,3,1,29.833333333333485
FEDXB06,2,F,PR,1,2,16.733333333333576
FEDXB06,2,F,PR,2,3,6.099999999999909
FEDXB06,2,F,PR,3,1,11.116666666666788
FEDXB06,2,F,PR,1,3,144.5666666666666
FEDXB06,2,F,PR,3,2,17.466666666666697
FEDXB06,2,F,PR,2,3,8.733333333333121
FEDXB06,2,F,PR,3,3,6.216666666666697
FEDXB06,2,F,PR,3,1,4.933333333333394
FEDXB06,2,F,PR,1,2,9.833333333333485
FEDXB06,2,F,PR,2,4,92.54999999999973
FEDXB06,2,F,PR,4,1,3.300000000000182
FEDXB06,2,F,PR,1,1,8.583333333
FEDXB06,2,F,PR,1,2,6.083333333333485
FEDXB06,2,F,PR,2,1,11.050000000000182
FEDXB06,2,F,PR,1,1,5.199999999999818
FEDXB06,2,F,PR,1,1,10.116666666666788
FEDXB06,2,F,PR,1,2,4.866666666666788
FEDXB06,2,F,PR,2,2,2.083333333
FEDXB06,2,F,PR,2,2,6.766666666666879
FEDXB06,2,F,PR,2,1,6.25
FEDXB06,2,F,PR,1,2,5.316666666666606
FEDXB06,2,F,PR,2,1,111.0666666666666
FEDXB06,2,F,PR,1,2,4.400000000000091
FEDXB06,2,F,PR,2,1,2.25
FEDXB06,2,F,PR,1,1,10.099999999999909
FEDXB06,2,F,PR,1,2,3.916666666666515
FEDXB06,2,F,PR,2,3,7.900000000000091
FEDXB06,2,F,PR,3,1,5.916666666666515
FEDXB06,2,F,PR,1,5,155.9333333333334
FEDXB06,2,F,PR,5,1,1.6666666666669698
FEDXB06,2,F,PR,1,2,18.766666666666424
FEDXB06,2,F,PR,2,6,54.41666666666697
FEDXB06,2,F,PR,6,5,89.98333333333312
FEDXB06,2,F,PR,5,2,2.816666666666606
FEDXB06,2,F,PR,2,2,3.300000000000182
FEDXB06,2,F,PR,2,2,5.416666666666515
FEDXB06,2,F,PR,2,1,7.716666666666697
FEDXB06,2,F,PR,1,2,5.766666666666879
FEDXB06,2,F,PR,2,4,67.18333333333294
FEDXB06,2,F,PR,4,2,25.716666666666697
FEDXB06,2,F,PR,2,6,8.566666666666606
FEDXB06,2,F,PR,6,1,3.233333333333576
FEDXB06,2,F,PR,1,3,1.949999999999818
FEDXB06,2,F,PR,3,1,2.416666667
FEDXB06,2,F,PR,1,2,1.7333333333331211
FEDXB06,2,F,PR,2,1,4.700000000000273
FEDXB06,2,F,PR,1,3,14.566666666666606
FEDXB06,2,F,PR,3,3,8.616666666666333
FEDXB06,2,F,PR,3,3,7.116666666666788
FEDXB06,2,F,PR,3,1,11.016666666666879
FEDXB06,2,F,PR,1,1,5.566666666666606
FEDXB06,2,F,PR,1,3,11.383333333333212
FEDXB06,2,F,PR,3,1,6.966666666666697
FEDXB06,2,F,PR,1,2,8.483333333333121
FEDXB06,2,F,PR,2,1,3.650000000000091
FEDXB06,2,F,PR,1,4,3.166666667
FEDXB06,2,F,PR,4,2,9.449999999999818
FEDXB06,2,F,PR,2,2,9.583333333333485
FEDXB06,2,F,PR,2,3,8.283333333333303
FEDXB06,2,F,PR,3,2,8.766666666666424
FEDXB06,2,F,PR,2,4,5.766666666666879
FEDXB06,2,F,PR,4,4,21.216666666666697
FEDXB06,2,F,PR,4,3,6.383333333333212
FEDXB06,2,F,PR,3,3,9.316666666666606
FEDXB06,2,F,PR,3,2,14.150000000000091
FEDXB06,2,F,PR,2,3,16.966666666666697
FEDXB06,2,F,PR,3,2,5.166666666666515
FEDXB06,2,F,PR,2,4,14.733333333333576
FEDXB06,2,F,PR,4,3,7.683333333333394
FEDXB06,2,F,PR,3,3,11.199999999999818
FEDXB06,2,F,PR,3,2,10.583333333333485
FEDXB06,2,F,PR,2,1,7.133333333333212
FEDXB06,2,F,PR,1,2,3.949999999999818
FEDXB06,2,F,PR,2,3,13.16666666666697
FEDXB06,2,F,PR,3,2,16.68333333333294
FEDXB06,2,F,PR,2,3,1.9166666666669698
FEDXB06,2,F,PR,3,6,12.5
FEDXB06,2,F,PR,6,3,12.766666666666424
FEDXB06,2,F,PR,3,4,8.366666666666788
FEDXB06,2,F,PR,4,3,15.916666666666515
FEDXB06,2,F,PR,3,3,6.900000000000091
FEDXB06,2,F,PR,3,6,23.91666666666697
FEDXB06,2,F,PR,6,6,50.29999999999973
FEDXB06,2,F,PR,6,3,15.016666666666879
FEDXB06,2,F,PR,3,1,26.966666666666697
FEDXB06,2,F,PR,1,3,2.883333333333212
FEDXB06,2,F,PR,3,1,6.449999999999818
FEDXB06,2,F,PR,1,1,102.61666666666679
FEDXB06,2,F,PR,1,2,39.766666666666424
FEDXB06,2,F,PR,2,4,12.900000000000546
FEDXB06,2,F,PR,4,4,15.649999999999636
FEDXB06,2,F,PR,4,1,11.733333333333576
FEDXB06,2,F,PR,1,4,2.399999999999636
FEDXB06,2,F,PR,4,4,9.366666666666788
FEDXB06,2,F,PR,4,1,17.883333333333212
FEDXB06,2,F,PR,1,3,8.083333333
FEDXB06,2,F,PR,3,2,10.016666666666424
FEDXB06,2,F,PR,2,1,2.7833333333328483
FEDXB06,2,F,PR,1,4,16.183333333333394
FEDXB06,2,F,PR,4,2,101.11666666666679
FEDXB06,2,F,PR,2,2,3.449999999999818
FEDXB06,2,F,PR,2,2,3.0833333333339397
FEDXB06,2,F,PR,2,1,13.566666666666606
FEDXB06,2,F,PR,1,1,3.116666666666788
FEDXB06,2,F,PR,1,1,4.049999999999272
FEDXB06,2,F,PR,1,1,9.550000000000182
FEDXB06,2,F,PR,1,3,13.41666666666697
FEDXB06,2,F,PR,3,1,79.39999999999964
FEDXB06,2,F,PR,1,3,7.133333333333212
FEDXB06,2,F,PR,3,3,4.416666667
FEDXB06,2,F,PR,3,3,5.116666666666788
FEDXB06,2,F,PR,3,1,128.60000000000036
FEDXB06,2,F,PR,1,3,8.049999999999272
FEDXB06,2,F,PR,3,1,112.35000000000036
FEDXB06,2,F,PR,1,1,26.633333333333212
FEDXB06,2,F,PR,1,4,9.016666666666424
FEDXB06,2,F,PR,4,2,4.883333333333212
FEDXB06,2,F,PR,2,1,80.60000000000036
FEDXB06,2,F,PR,1,1,15.600000000000364
FEDXB06,2,F,PR,1,3,3.183333333333394
FEDXB06,2,F,PR,3,1,8.983333333332666
FEDXB06,2,F,PR,1,1,1.9833333333335759
FEDXB06,2,F,PR,1,2,3.866666666666788
FEDXB06,2,F,PR,2,3,5.399999999999636
FEDXB06,2,F,PR,3,3,16.366666666666788
FEDXB06,2,F,PR,3,3,46.63333333333321
FEDXB06,2,F,PR,3,2,3.7000000000007276
FEDXB06,2,F,PR,2,1,2.4166666666660603
FEDXB06,2,F,PR,1,2,7.533333333333758
FEDXB06,2,F,PR,2,1,5.883333333333212
FEDXB06,2,F,PR,1,4,3.4666666666662422
FEDXB06,2,F,PR,4,1,6.133333333333212
FEDXB06,2,F,PR,1,3,4.233333333333576
FEDXB06,2,F,PR,3,3,13.350000000000364
FEDXB06,2,F,PR,3,2,8.099999999999454
FEDXB06,2,F,PR,2,3,9.916666667
FEDXB06,2,F,PR,3,2,5.083333333
FEDXB06,2,F,PR,2,1,13.850000000000364
FEDXB06,2,F,PR,1,4,7.416666667
FEDXB06,2,F,PR,4,5,16.899999999999636
FEDXB06,2,F,PR,5,1,9.533333333333758
FEDXB06,2,F,PR,1,3,6.616666666665878
FEDXB06,2,F,PR,3,3,7.600000000000364
FEDXB06,2,F,PR,3,1,15.966666666667152
FEDXB06,2,F,PR,1,1,4.316666666666606
FEDXB06,2,F,PR,1,1,2.649999999999636
FEDXB06,2,F,PR,1,4,5.266666666666424
FEDXB06,2,F,PR,4,2,7.166666667
FEDXB06,2,F,PR,2,2,11.533333333332848
FEDXB06,2,F,PR,2,2,5.733333333333576
FEDXB06,2,F,PR,2,3,11.516666666666424
FEDXB06,2,F,PR,3,1,7.116666666666788
FEDXB06,2,F,PR,1,1,10.400000000000546
FEDXB06,2,F,PR,1,4,5.699999999999818
FEDXB06,2,F,PR,4,1,9.350000000000364
FEDXB06,2,F,PR,1,3,4.616666666665878
FEDXB06,2,F,PR,3,5,10.716666666667152
FEDXB06,2,F,PR,5,3,14.033333333332848
FEDXB06,2,F,PR,3,4,14.366666666666788
FEDXB06,2,F,PR,4,1,8.283333333333758
FEDXB06,2,F,PR,1,3,11.449999999999818
FEDXB06,2,F,PR,3,4,12.899999999999636
FEDXB06,2,F,PR,4,1,9.766666666667334
FEDXB06,2,F,PR,1,6,9.699999999999818
FEDXB06,2,F,PR,6,3,15
FEDXB06,2,F,PR,3,1,8.399999999999636
FEDXB06,2,F,PR,1,1,6.650000000000546
FEDXB06,2,F,PR,1,4,5.533333333332848
FEDXB06,2,F,PR,4,1,10.316666666666606
FEDXB06,2,F,PR,1,4,15.616666666666788
FEDXB06,2,F,PR,4,3,8.816666666666606
FEDXB06,2,F,PR,3,1,2.449999999999818
FEDXB06,2,F,PR,1,3,17.616666666666788
FEDXB06,2,F,PR,3,3,11.33333333333394
FEDXB06,2,F,PR,3,3,11.25
FEDXB06,2,F,PR,3,6,11.799999999999272
FEDXB06,2,F,PR,6,1,27.16666666666697
FEDXB06,2,F,PR,1,2,4.766666666666424
FEDXB06,2,F,PR,2,1,19.16666666666697
FEDXB06,2,F,PR,1,2,4.133333333333212
FEDXB06,2,F,PR,2,2,1.550000000000182
FEDXB06,2,F,PR,2,1,98.64999999999964
FEDXB06,2,F,PR,1,1,1.4166666666669698
FEDXB06,2,F,PR,1,3,13.050000000000182
FEDXB06,2,F,PR,3,3,56.03333333333285
FEDXB06,2,F,PR,3,1,6.533333333333758
FEDXB06,2,F,PR,1,3,7.816666666666606
FEDXB06,2,F,PR,3,1,24.716666666666242
FEDXB06,2,F,PR,1,2,8.633333333334122
FEDXB06,2,F,PR,2,1,2.766666666666424
FEDXB06,2,F,PR,1,1,4.966666666666242
FEDXB06,2,F,PR,1,1,5.033333333333758
FEDXB06,2,F,PR,1,2,3.816666666666606
FEDXB06,2,F,PR,2,3,77.33333333333303
FEDXB06,2,F,PR,3,2,2.050000000000182
FEDXB06,2,F,PR,2,1,10.266666666666424
FEDXB06,2,F,PR,1,1,6.316666666666606
FEDXB06,2,F,PR,1,1,7.716666666667152
FEDXB06,2,F,PR,1,2,4.766666666666424
FEDXB06,2,F,PR,2,2,1.616666666666788
FEDXB06,2,F,PR,2,1,13.050000000000182
FEDXB06,2,F,PR,1,1,2.066666666666606
FEDXB06,2,F,PR,1,1,12.25
FEDXB06,2,F,PR,1,4,146.96666666666624
FEDXB06,2,F,PR,4,3,76.38333333333321
FEDXB06,2,F,PR,3,2,80.96666666666715
FEDXB06,2,F,PR,2,4,120.23333333333358
FEDXB06,2,F,PR,4,4,9.25
