mouse_id,sex,order,hour,PR,NR
FEDXB05,F,2.0,20,0.5714285714285714,0.14285714285714285
FEDXB05,F,2.0,21,0.14285714285714285,0.5714285714285714
FEDXB05,F,2.0,22,1.7142857142857142,0.5714285714285714
FEDXB05,F,2.0,23,1.7142857142857142,0.8571428571428571
FEDXB06,F,2.0,0,0.8571428571428571,0.42857142857142855
FEDXB06,F,2.0,1,1.0,0.2857142857142857
FEDXB06,F,2.0,2,1.5714285714285714,0.5714285714285714
FEDXB06,F,2.0,3,1.1428571428571428,1.0
FEDXB06,F,2.0,4,0.5714285714285714,0.42857142857142855
FEDXB06,F,2.0,5,0.2857142857142857,0.5714285714285714
FEDXB06,F,2.0,6,0.14285714285714285,0.42857142857142855
FEDXB06,F,2.0,7,0.2857142857142857,0.14285714285714285
FEDXB06,F,2.0,8,0.42857142857142855,1.0
FEDXB06,F,2.0,9,0.7142857142857143,0.2857142857142857
FEDXB06,F,2.0,10,0.2857142857142857,0.14285714285714285
FEDXB06,F,2.0,11,0.8571428571428571,0.42857142857142855
FEDXB06,F,2.0,12,1.2857142857142858,0.8571428571428571
FEDXB06,F,2.0,13,2.4285714285714284,2.2857142857142856
FEDXB06,F,2.0,14,1.8571428571428572,0.8571428571428571
FEDXB06,F,2.0,15,1.1428571428571428,1.0
FEDXB06,F,2.0,16,1.5714285714285714,0.5714285714285714
FEDXB06,F,2.0,17,0.7142857142857143,0.5714285714285714
FEDXB06,F,2.0,18,1.1428571428571428,0.8571428571428571
FEDXB06,F,2.0,19,1.2857142857142858,0.2857142857142857
FEDXB06,F,2.0,20,1.1428571428571428,0.14285714285714285
FEDXB06,F,2.0,21,0.2857142857142857,0.5714285714285714
FEDXB06,F,2.0,22,0.42857142857142855,0.42857142857142855
FEDXB06,F,2.0,23,0.5714285714285714,0.42857142857142855
FEDXB07,F,1.0,0,0.8571428571428571,1.0
FEDXB07,F,1.0,1,0.42857142857142855,0.2857142857142857
FEDXB07,F,1.0,2,0.8571428571428571,0.2857142857142857
FEDXB07,F,1.0,3,1.4285714285714286,0.5714285714285714
FEDXB07,F,1.0,4,0.42857142857142855,0.14285714285714285
FEDXB07,F,1.0,5,0.2857142857142857,0.42857142857142855
FEDXB07,F,1.0,6,0.2857142857142857,0.14285714285714285
FEDXB07,F,1.0,7,0.0,0.0
FEDXB07,F,1.0,8,0.2857142857142857,0.0
FEDXB07,F,1.0,9,0.5714285714285714,0.42857142857142855
FEDXB07,F,1.0,10,0.0,0.14285714285714285
FEDXB07,F,1.0,11,0.0,0.0
FEDXB07,F,1.0,12,0.2857142857142857,0.14285714285714285
