"","contrast","estimate","SE","df","t.ratio","p.value"
"626","PR5 F Order1 - NR2 M Order2",-0.160884028033333,0.10832919073128,19,-1.48514012656496,1
"627","PR5 F Order1 - NR3 M Order2",-0.3451194907,0.178445118669267,19,-1.93403716096964,1
"628","PR5 F Order1 - NR4 M Order2",-0.1830201642,0.117721720091384,19,-1.55468476044969,1
"629","PR5 F Order1 - NR5 M Order2",-0.1166672817,0.142104128407772,19,-0.820998538235428,1
"630","PR5 F Order1 - NR6 M Order2",-0.209225956033334,0.143586733148239,19,-1.45713988643595,1
"631","PR5 F Order1 - PR0 M Order2",0.112886350133333,0.121508284365091,19,0.929042416516619,1
"632","PR5 F Order1 - PR1 M Order2",0.1904799468,0.155610341799892,19,1.22408282506666,1
"633","PR5 F Order1 - PR2 M Order2",0.191866429633333,0.108188167391424,19,1.7734511477504,1
"634","PR5 F Order1 - PR3 M Order2",0.168930671633333,0.18753232104838,19,0.900808301678046,1
"635","PR5 F Order1 - PR4 M Order2",0.1270377113,0.111687810020774,19,1.1374357799331,1
"636","PR5 F Order1 - PR5 M Order2",0.0231070919666665,0.111475778973604,19,0.207283520953353,1
"637","PR5 F Order1 - PR6 M Order2",-0.0878134775333335,0.134346585772735,19,-0.653633860721115,1
"638","PR6 F Order1 - NR0 M Order1",-0.0657273880666667,0.159994926816561,19,-0.410809201106889,1
"639","PR6 F Order1 - NR1 M Order1",-0.00515580756666684,0.139228722160345,19,-0.0370312065403364,1
"640","PR6 F Order1 - NR2 M Order1",0.0687556957666667,0.135947786071407,19,0.505750757357333,1
"641","PR6 F Order1 - NR3 M Order1",0.0227138487666669,0.196441460364434,19,0.115626552177573,1
"642","PR6 F Order1 - NR4 M Order1",0.0333347032666667,0.143544384614993,19,0.232225756208264,1
"643","PR6 F Order1 - NR5 M Order1",0.0618786382666668,0.164134610255593,19,0.376999331038765,1
"644","PR6 F Order1 - NR6 M Order1",-0.1467824714,0.165419880635329,19,-0.887332712587217,1
"645","PR6 F Order1 - PR0 M Order1",0.0940529385999999,0.14666577699849,19,0.641273925825029,1
"646","PR6 F Order1 - PR1 M Order1",-0.0647665125666666,0.17595785134032,19,-0.368079696775803,1
"647","PR6 F Order1 - PR2 M Order1",0.121847946266667,0.135835439178212,19,0.897026188480946,1
"648","PR6 F Order1 - PR3 M Order1",0.00355828543333321,0.204731429954014,19,0.0173802597585161,1
"649","PR6 F Order1 - PR4 M Order1",-0.1354048494,0.138638933494381,19,-0.976672612715156,1
"650","PR6 F Order1 - PR5 M Order1",0.00355206843333336,0.138468177827957,19,0.0256525975068922,1
"651","PR6 F Order1 - PR6 M Order1",-0.00196003156666669,0.15746616170471,19,-0.012447319128425,1
"652","PR6 F Order1 - NR0 F Order2",-0.0327070384,0.159994926816561,19,-0.204425471799488,1
"653","PR6 F Order1 - NR1 F Order2",-0.141932919566667,0.139228722160345,19,-1.01942269787701,1
"654","PR6 F Order1 - NR2 F Order2",0.0795628026000001,0.135947786071407,19,0.585245298207428,1
"655","PR6 F Order1 - NR3 F Order2",-0.196119047066666,0.196441460364434,19,-0.998358730905535,1
"656","PR6 F Order1 - NR4 F Order2",-0.197112896733333,0.143544384614993,19,-1.37318430994022,1
"657","PR6 F Order1 - NR5 F Order2",-0.0983971330666665,0.164134610255593,19,-0.59949046038152,1
"658","PR6 F Order1 - NR6 F Order2",-0.0626480244000002,0.165419880635329,19,-0.378721252605114,1
"659","PR6 F Order1 - PR0 F Order2",0.169573675433333,0.14666577699849,19,1.15619116404421,1
"660","PR6 F Order1 - PR1 F Order2",0.106816160266667,0.17595785134032,19,0.607055379757246,1
"661","PR6 F Order1 - PR2 F Order2",0.132570273766667,0.135835439178212,19,0.975962345089772,1
"662","PR6 F Order1 - PR3 F Order2",-0.00794493956666678,0.204731429954014,19,-0.03880664326162,1
"663","PR6 F Order1 - PR4 F Order2",0.139269448433333,0.138638933494381,19,1.00454789230601,1
"664","PR6 F Order1 - PR5 F Order2",0.131619538933333,0.138468177827957,19,0.950539979639704,1
"665","PR6 F Order1 - PR6 F Order2",-0.127669617566667,0.15746616170471,19,-0.810774938466339,1
